month_start,employee_id,region_id,available_hours,billable_hours,internal_hours,bench_hours,utilization_rate
2026-02-01,E0304,R01,166.4,99.6,13.5,53.3,0.5986
2026-03-01,E0304,R01,150.4,108,11.1,31.3,0.7179
2026-04-01,E0304,R01,158.4,123.5,22.5,12.4,0.7796
2026-05-01,E0304,R01,158.4,128.5,23.4,6.5,0.8113
2026-06-01,E0304,R01,166.4,142.6,22.7,1.1,0.8571
2023-01-01,E0305,R03,158.4,125.9,8.5,24,0.7949
2023-02-01,E0305,R03,158.4,106.8,17.4,34.1,0.6745
2023-03-01,E0305,R03,158.4,127.2,14.8,16.4,0.803
2023-04-01,E0305,R03,158.4,113.9,13.6,30.9,0.7192
2023-05-01,E0305,R03,166.4,137.9,12.2,16.3,0.8287
2023-06-01,E0305,R03,150.4,118.5,15.2,16.7,0.7882
2023-07-01,E0305,R03,158.4,125.6,21.3,11.5,0.7932
2023-08-01,E0305,R03,158.4,111.6,14.3,32.5,0.7043
2023-09-01,E0305,R03,158.4,104.1,15.8,38.4,0.6575
2023-10-01,E0305,R03,158.4,126.1,20.4,11.9,0.7959
2023-11-01,E0305,R03,150.4,105.2,18.4,26.7,0.6996
2023-12-01,E0305,R03,158.4,118.3,12,28.1,0.747
2024-01-01,E0305,R03,158.4,109,17.2,32.2,0.6878
2024-02-01,E0305,R03,142.4,96.8,13.2,32.4,0.6796
2024-03-01,E0305,R03,166.4,148.1,17.6,0.7,0.8899
2024-04-01,E0305,R03,158.4,113.4,14.1,30.9,0.7158
2024-05-01,E0305,R03,158.4,132.5,12,13.9,0.8364
2024-06-01,E0305,R03,166.4,134.3,13.5,18.6,0.8073
2024-07-01,E0305,R03,166.4,128.7,18.3,19.4,0.7733
2024-08-01,E0305,R03,158.4,109.4,10.7,38.2,0.6909
2024-09-01,E0305,R03,158.4,125.6,16.5,16.3,0.7927
2024-10-01,E0305,R03,150.4,116.8,16.3,17.4,0.7765
2024-11-01,E0305,R03,166.4,129.2,19.4,17.8,0.7764
2024-12-01,E0305,R03,150.4,112,19.5,18.9,0.7446
2025-01-01,E0305,R03,158.4,105.3,20.4,32.6,0.665
2025-02-01,E0305,R03,158.4,121.3,12.2,24.9,0.7655
2025-03-01,E0305,R03,158.4,109.7,12,36.7,0.6925
2025-04-01,E0305,R03,150.4,117.7,9.2,23.5,0.7824
2025-05-01,E0305,R03,166.4,125.9,16.4,24.1,0.7565
2025-06-01,E0305,R03,158.4,127.4,11.3,19.7,0.8043
2025-07-01,E0305,R03,150.4,117.4,12.5,20.4,0.7806
2025-08-01,E0305,R03,158.4,120,11.2,27.1,0.7577
2025-09-01,E0305,R03,158.4,114.7,16.1,27.6,0.7242
2025-10-01,E0305,R03,142.4,108.4,7.2,26.7,0.7613
2025-11-01,E0305,R03,150.4,110.9,18.9,20.7,0.7371
2025-12-01,E0305,R03,158.4,109.7,15.5,33.1,0.6927
2026-01-01,E0305,R03,166.4,111.6,13,41.9,0.6705
2026-02-01,E0305,R03,158.4,106,11.6,40.9,0.6689
2026-03-01,E0305,R03,150.4,118.7,16.7,15,0.7895
2026-04-01,E0305,R03,158.4,118,20.8,19.7,0.7449
2026-05-01,E0305,R03,158.4,115.8,16.2,26.4,0.731
2026-06-01,E0305,R03,166.4,127,15,24.4,0.7631
2023-01-01,E0316,R02,158.4,125.2,18,15.2,0.7905
2023-02-01,E0316,R02,150.4,119.3,16.5,14.6,0.7933
2023-03-01,E0316,R02,150.4,110.3,13.9,26.2,0.7333
2023-04-01,E0316,R02,158.4,125.7,16.9,15.8,0.7933
2023-05-01,E0316,R02,150.4,122.4,12.5,15.4,0.8141
2023-06-01,E0316,R02,158.4,102.1,13.6,42.7,0.6443
2023-07-01,E0316,R02,158.4,98.2,18.3,41.9,0.6201
2023-08-01,E0316,R02,166.4,129.4,13.7,23.3,0.7775
2023-09-01,E0316,R02,150.4,112.1,11,27.3,0.7456
2023-10-01,E0316,R02,150.4,115.9,6,28.5,0.7706
2023-11-01,E0316,R02,166.4,120.9,13.2,32.3,0.7267
2023-12-01,E0316,R02,166.4,110.3,13,43.1,0.6629
2024-01-01,E0316,R02,150.4,93.1,9.9,47.4,0.6188
2024-02-01,E0316,R02,150.4,109,13,28.4,0.725
2024-03-01,E0316,R02,150.4,106,20.9,23.5,0.7049
2024-04-01,E0316,R02,158.4,119.6,8.7,30.1,0.7551
2024-05-01,E0316,R02,150.4,130.9,18,1.5,0.8701
2024-06-01,E0316,R02,158.4,104,21.5,32.9,0.6567
2024-07-01,E0316,R02,166.4,112.7,22.2,31.5,0.6774
2024-08-01,E0316,R02,150.4,92.9,10,47.5,0.6178
2024-09-01,E0316,R02,158.4,123.6,15.8,19,0.7802
2024-10-01,E0316,R02,166.4,119.4,13.2,33.7,0.7178
2024-11-01,E0316,R02,150.4,117,9.8,23.6,0.778
2024-12-01,E0316,R02,142.4,94.1,13.5,34.7,0.6611
2025-01-01,E0316,R02,166.4,112.3,6.7,47.4,0.675
2025-02-01,E0316,R02,158.4,101.5,12.5,44.4,0.641
2025-03-01,E0316,R02,158.4,110.9,14.2,33.2,0.7002
2025-04-01,E0316,R02,142.4,125.9,16.3,0.2,0.8838
2025-05-01,E0316,R02,158.4,122.8,19.6,15.9,0.7755
2025-06-01,E0316,R02,166.4,119.3,22,25.1,0.7167
2025-07-01,E0316,R02,158.4,123.4,8.7,26.3,0.7787
2025-08-01,E0316,R02,166.4,124.3,18.7,23.3,0.7471
2025-09-01,E0316,R02,142.4,112.2,10.5,19.7,0.7882
2025-10-01,E0316,R02,150.4,116,11,23.4,0.7713
2025-11-01,E0316,R02,158.4,124.6,11.5,22.3,0.7863
2025-12-01,E0316,R02,158.4,96.2,17.2,44.9,0.6075
2026-01-01,E0316,R02,158.4,118.5,13.8,26.2,0.7479
2026-02-01,E0316,R02,158.4,115.2,16.4,26.9,0.727
2026-03-01,E0316,R02,158.4,99.4,18,41,0.6274
2026-04-01,E0316,R02,142.4,126.4,16,0,0.8876
2026-05-01,E0316,R02,150.4,115.9,19.9,14.6,0.7706
2026-06-01,E0316,R02,166.4,134.7,12.8,18.9,0.8097
2023-01-01,E0319,R01,166.4,123.2,17,26.2,0.7404
2023-02-01,E0319,R01,166.4,116.2,22.9,27.2,0.6984
2023-03-01,E0319,R01,158.4,121.6,16,20.8,0.7677
2023-04-01,E0319,R01,166.4,126,15.4,25,0.7575
2023-05-01,E0319,R01,158.4,126.4,17.4,14.6,0.7978
2023-06-01,E0319,R01,158.4,125.7,18.6,14.1,0.7938
2023-07-01,E0319,R01,150.4,116.8,18.1,15.4,0.7769
2023-08-01,E0319,R01,158.4,122.4,18.1,17.9,0.7729
2023-09-01,E0319,R01,166.4,110,21.7,34.7,0.6609
2023-10-01,E0319,R01,166.4,133,21,12.4,0.7992
2023-11-01,E0319,R01,150.4,114.8,17.7,17.9,0.7631
2023-12-01,E0319,R01,166.4,126.9,14.6,24.9,0.7627
2024-01-01,E0319,R01,142.4,89.9,13.8,38.7,0.6312
2024-02-01,E0319,R01,158.4,117.1,15.3,26,0.7395
2024-03-01,E0319,R01,158.4,106.4,17.2,34.9,0.6716
2024-04-01,E0319,R01,150.4,115.1,15.4,19.9,0.7652
2024-05-01,E0319,R01,166.4,125.6,14.1,26.7,0.7549
2024-06-01,E0319,R01,142.4,114,6.6,21.7,0.8009
2024-07-01,E0319,R01,142.4,105.9,16.2,20.3,0.7435
2024-08-01,E0319,R01,166.4,125.7,25.4,15.3,0.7555
2024-09-01,E0319,R01,158.4,112.9,14.9,30.5,0.713
2024-10-01,E0319,R01,166.4,122.7,9.3,34.4,0.7375
2024-11-01,E0319,R01,166.4,128.8,18.2,19.5,0.7738
2024-12-01,E0319,R01,158.4,108.6,12.2,37.7,0.6855
2025-01-01,E0319,R01,150.4,117.8,16.2,16.4,0.7834
2025-02-01,E0319,R01,158.4,125.3,21.3,11.8,0.7911
2025-03-01,E0319,R01,158.4,134.4,13,11,0.8484
2025-04-01,E0319,R01,150.4,109.9,10.2,30.3,0.731
2025-05-01,E0319,R01,158.4,127.7,16.4,14.2,0.8064
2025-06-01,E0319,R01,158.4,126.8,16.9,14.8,0.8003
2025-07-01,E0319,R01,142.4,99.8,12.3,30.3,0.7007
2025-08-01,E0319,R01,166.4,127.4,16.4,22.7,0.7654
2025-09-01,E0319,R01,150.4,120.9,15.1,14.4,0.8041
2025-10-01,E0319,R01,150.4,118,14.6,17.8,0.7849
2025-11-01,E0319,R01,150.4,129.8,16.6,4,0.8632
2025-12-01,E0319,R01,150.4,110.6,14.3,25.5,0.7355
2026-01-01,E0319,R01,150.4,95.1,12.9,42.4,0.6322
2026-02-01,E0319,R01,158.4,119.6,12.4,26.3,0.7553
2026-03-01,E0319,R01,166.4,113.4,15.6,37.4,0.6816
2026-04-01,E0319,R01,158.4,119.7,12,26.7,0.756
2026-05-01,E0319,R01,158.4,120.5,17.1,20.8,0.7608
2026-06-01,E0319,R01,150.4,112.9,13.1,24.4,0.7505
2023-01-01,E0323,R01,166.4,126.6,14.9,24.9,0.7608
2023-02-01,E0323,R01,166.4,119,20.3,27.2,0.7149
2023-03-01,E0323,R01,158.4,125.4,22.5,10.5,0.7919
2023-04-01,E0323,R01,158.4,132.6,14.3,11.5,0.8374
2023-05-01,E0323,R01,166.4,126.5,17.7,22.3,0.7601
2023-06-01,E0323,R01,158.4,114.9,17.3,26.1,0.7257
2023-07-01,E0323,R01,158.4,124.1,18,16.3,0.7837
2023-11-01,E0331,R02,158.4,134.2,16,8.2,0.8472
2023-12-01,E0331,R02,150.4,94.2,11.2,44.9,0.6266
2024-01-01,E0331,R02,158.4,118.3,22.4,17.7,0.7469
2024-02-01,E0331,R02,150.4,111.7,11.1,27.6,0.7429
2024-03-01,E0331,R02,166.4,115.5,13.3,37.6,0.6939
2024-04-01,E0331,R02,158.4,134.8,13.3,10.3,0.8512
2024-05-01,E0331,R02,158.4,106.7,10.4,41.3,0.6736
2024-06-01,E0331,R02,166.4,119.8,17.9,28.8,0.7197
2024-07-01,E0331,R02,166.4,121.9,15.5,29,0.7325
2024-08-01,E0331,R02,158.4,115.5,10.3,32.6,0.7291
2024-09-01,E0331,R02,158.4,105.1,15.9,37.4,0.6633
2024-10-01,E0331,R02,158.4,124.7,20.9,12.8,0.7874
2024-11-01,E0331,R02,150.4,118.3,21.3,10.8,0.7868
2024-12-01,E0331,R02,158.4,113,18.2,27.2,0.7136
2025-01-01,E0331,R02,158.4,125.8,28.4,4.2,0.7941
2025-02-01,E0331,R02,158.4,100.4,16.7,41.4,0.6336
2025-03-01,E0331,R02,142.4,116.5,12.7,13.2,0.8182
2025-04-01,E0331,R02,166.4,140.4,15.1,10.8,0.844
2025-05-01,E0331,R02,150.4,96.1,19.9,34.4,0.6387
2025-06-01,E0331,R02,150.4,122.7,16,11.8,0.8155
2025-07-01,E0331,R02,166.4,131.3,26.8,8.4,0.7888
2025-08-01,E0331,R02,158.4,115.6,15,27.8,0.7297
2025-09-01,E0331,R02,158.4,121.5,17.1,19.8,0.7671
2025-10-01,E0331,R02,158.4,115.9,12.5,30,0.7315
2025-11-01,E0331,R02,158.4,112.9,17,28.4,0.7131
2025-12-01,E0331,R02,158.4,105.5,16.6,36.3,0.666
2026-01-01,E0331,R02,166.4,97.7,15.1,53.6,0.5871
2026-02-01,E0331,R02,158.4,103.3,19.5,35.6,0.6522
2026-03-01,E0331,R02,158.4,113.5,12.4,32.4,0.7168
2026-04-01,E0331,R02,166.4,124,23.7,18.7,0.7452
2026-05-01,E0331,R02,150.4,127.1,22.5,0.8,0.8448
2026-06-01,E0331,R02,166.4,128,21.9,16.5,0.7693
2023-09-01,E0340,R02,158.4,125.1,16.2,17,0.7901
2023-10-01,E0340,R02,158.4,106.6,16.6,35.3,0.6728
2023-11-01,E0340,R02,158.4,126.2,18.5,13.7,0.7966
2023-12-01,E0340,R02,150.4,101.7,16.8,31.9,0.6764
2024-01-01,E0340,R02,166.4,124.8,18.1,23.5,0.7501
2024-02-01,E0340,R02,166.4,139.7,21.8,4.9,0.8398
2024-03-01,E0340,R02,158.4,118.3,16.3,23.8,0.747
2024-04-01,E0340,R02,150.4,119,16.6,14.8,0.7915
2024-05-01,E0340,R02,166.4,132.7,15.8,17.9,0.7973
2024-06-01,E0340,R02,158.4,116.9,15.9,25.6,0.7381
2024-07-01,E0340,R02,142.4,104.9,15.4,22.1,0.7368
2024-08-01,E0340,R02,158.4,121.2,13.7,23.5,0.7652
2024-09-01,E0340,R02,158.4,113.5,9.3,35.6,0.7167
2024-10-01,E0340,R02,166.4,115.7,15.2,35.4,0.6956
2024-11-01,E0340,R02,150.4,117.2,17.5,15.8,0.7791
2024-12-01,E0340,R02,158.4,109.4,15.2,33.7,0.6909
2025-01-01,E0340,R02,166.4,117.1,21.3,28,0.7036
2025-02-01,E0340,R02,158.4,102.4,16.4,39.6,0.6464
2025-03-01,E0340,R02,158.4,122.9,20.8,14.7,0.7758
2025-04-01,E0340,R02,150.4,119,15.2,16.3,0.7909
2025-05-01,E0340,R02,150.4,116.1,9.8,24.6,0.7717
2025-06-01,E0340,R02,166.4,131.2,14.8,20.4,0.7884
2025-07-01,E0340,R02,166.4,131.3,9.3,25.8,0.7891
2025-08-01,E0340,R02,166.4,114.4,23.3,28.7,0.6877
2025-09-01,E0340,R02,166.4,123.5,12.2,30.7,0.7419
2025-10-01,E0340,R02,142.4,108.8,14.8,18.8,0.764
2025-11-01,E0340,R02,158.4,113.9,17.9,26.6,0.7189
2025-12-01,E0340,R02,150.4,94.5,10.5,45.4,0.6286
2026-01-01,E0340,R02,150.4,90.1,20.7,39.7,0.5988
2026-02-01,E0340,R02,150.4,98.6,17.9,33.9,0.6555
2026-03-01,E0340,R02,158.4,98.6,16.2,43.6,0.6223
2026-04-01,E0340,R02,150.4,114.2,13.2,23,0.7596
2026-05-01,E0340,R02,158.4,126.2,9.8,22.4,0.7966
2026-06-01,E0340,R02,150.4,102.8,15.3,32.3,0.6833
2023-12-01,E0347,R01,150.4,98.9,13.2,38.3,0.6573
2024-01-01,E0347,R01,166.4,102,21.7,42.7,0.6127
2024-02-01,E0347,R01,166.4,134.4,15.5,16.5,0.8079
2024-03-01,E0347,R01,158.4,124.5,13.5,20.4,0.7858
2024-04-01,E0347,R01,158.4,112.3,14.9,31.1,0.7092
2024-05-01,E0347,R01,166.4,126.9,13.5,26,0.7628
2024-06-01,E0347,R01,158.4,108.7,19.1,30.6,0.6865
2024-07-01,E0347,R01,158.4,114.1,21.1,23.2,0.7203
2024-08-01,E0347,R01,166.4,124.9,16.3,25.2,0.7505
2024-09-01,E0347,R01,166.4,102.2,24,40.1,0.6143
2024-10-01,E0347,R01,150.4,122.7,18.3,9.4,0.8157
2024-11-01,E0347,R01,158.4,115.2,17.9,25.4,0.7271
2024-12-01,E0347,R01,158.4,119.2,12.6,26.5,0.7527
2025-01-01,E0347,R01,158.4,116.3,20.3,21.8,0.7341
2025-02-01,E0347,R01,166.4,116.7,14.3,35.5,0.7012
2025-03-01,E0347,R01,150.4,100.4,14.4,35.6,0.6674
2025-04-01,E0347,R01,150.4,107.9,24.3,18.1,0.7176
2025-05-01,E0347,R01,166.4,129.1,22.7,14.6,0.776
2025-06-01,E0347,R01,158.4,102.5,8,47.9,0.6468
2025-07-01,E0347,R01,158.4,128,20.6,9.8,0.8081
2025-08-01,E0347,R01,158.4,110.4,19.9,28.1,0.6973
2025-09-01,E0347,R01,158.4,131.2,12.3,14.9,0.8283
2025-10-01,E0347,R01,158.4,128.9,14.2,15.3,0.8139
2025-11-01,E0347,R01,158.4,127.8,24.6,6.1,0.8067
2025-12-01,E0347,R01,166.4,117.9,17.1,31.4,0.7088
2026-01-01,E0347,R01,158.4,94.6,8,55.9,0.5971
2026-02-01,E0347,R01,150.4,131.9,15,3.6,0.8768
2026-03-01,E0347,R01,150.4,97.1,13.1,40.2,0.6457
2026-04-01,E0347,R01,150.4,99.9,13.2,37.4,0.664
2026-05-01,E0347,R01,158.4,128.1,19.8,10.5,0.8084
2026-06-01,E0347,R01,158.4,116.2,14.1,28,0.7338
2023-04-01,E0352,R02,158.4,109.1,16.5,32.8,0.6885
2023-05-01,E0352,R02,150.4,110.1,14.2,26,0.7321
2023-06-01,E0352,R02,158.4,118,21.8,18.6,0.745
2023-07-01,E0352,R02,158.4,115.5,12.5,30.4,0.7294
2023-08-01,E0352,R02,158.4,122,8.7,27.8,0.7701
2023-09-01,E0352,R02,166.4,115.8,14.4,36.2,0.696
2023-10-01,E0352,R02,158.4,116.5,18.1,23.8,0.7357
2023-11-01,E0352,R02,158.4,140.5,17.9,0,0.8871
2023-12-01,E0352,R02,158.4,102.4,19.1,36.9,0.6468
2024-01-01,E0352,R02,158.4,121.5,18.7,18.3,0.7668
2024-02-01,E0352,R02,150.4,121.3,16.1,13,0.8064
2024-03-01,E0352,R02,166.4,134.1,12,20.3,0.8062
2024-04-01,E0352,R02,158.4,122.2,15.6,20.5,0.7718
2024-05-01,E0352,R02,158.4,120.1,22,16.3,0.7584
2024-06-01,E0352,R02,150.4,101.3,15.8,33.3,0.6734
2024-07-01,E0352,R02,150.4,94.8,10.7,44.9,0.6303
2024-08-01,E0352,R02,158.4,122.3,17.8,18.3,0.7721
2024-09-01,E0352,R02,150.4,116.7,16.6,17.1,0.7759
2024-10-01,E0352,R02,158.4,123.5,15.5,19.4,0.7799
2024-11-01,E0352,R02,158.4,121.4,19.3,17.6,0.7666
2024-12-01,E0352,R02,158.4,114.3,16.9,27.2,0.7215
2025-01-01,E0352,R02,158.4,109.7,9.6,39.1,0.6925
2025-02-01,E0352,R02,150.4,103.9,16.8,29.8,0.6906
2025-03-01,E0352,R02,158.4,121.9,13.5,23.1,0.7694
2025-04-01,E0352,R02,158.4,112.5,8.9,37,0.7103
2025-05-01,E0352,R02,158.4,126.8,18.3,13.3,0.8008
2025-06-01,E0352,R02,150.4,122.3,15.3,12.7,0.8133
2025-07-01,E0352,R02,158.4,112.2,13.3,32.9,0.7085
2025-08-01,E0352,R02,158.4,142.6,14.3,1.6,0.9
2025-09-01,E0352,R02,158.4,108.1,17,33.2,0.6827
2025-10-01,E0352,R02,166.4,124.7,15.3,26.4,0.7492
2025-11-01,E0352,R02,150.4,113.6,17.8,19,0.7555
2025-12-01,E0352,R02,158.4,120.8,14.1,23.5,0.7625
2026-01-01,E0352,R02,158.4,108.8,16.1,33.4,0.6871
2026-02-01,E0352,R02,158.4,93.6,11,53.8,0.5907
2026-03-01,E0352,R02,166.4,108,10.1,48.3,0.6488
2026-04-01,E0352,R02,150.4,108.2,13.1,29.1,0.7195
2026-05-01,E0352,R02,158.4,113.5,10,34.9,0.7168
2026-06-01,E0352,R02,166.4,129.8,12.8,23.8,0.7801
2023-04-01,E0353,R04,150.4,128.6,11,10.8,0.8548
2023-05-01,E0353,R04,150.4,111.9,13,25.4,0.7443
2023-06-01,E0353,R04,150.4,103.8,18.8,27.8,0.6903
2023-07-01,E0353,R04,166.4,129.4,12.5,24.5,0.7777
2023-08-01,E0353,R04,158.4,107.5,14.8,36,0.679
2023-09-01,E0353,R04,150.4,113,20.3,17.1,0.7513
2023-10-01,E0353,R04,158.4,125.8,20.3,12.3,0.7944
2023-11-01,E0353,R04,166.4,140.6,10.2,15.6,0.8448
2023-12-01,E0353,R04,166.4,118.9,24.2,23.3,0.7148
2024-01-01,E0353,R04,150.4,106.4,21.1,23,0.7072
2024-02-01,E0353,R04,166.4,149.8,16.6,0,0.9
2024-03-01,E0353,R04,166.4,125.8,12.3,28.3,0.7557
2024-04-01,E0353,R04,150.4,125.6,9,15.8,0.8352
2024-05-01,E0353,R04,166.4,122,16.3,28.2,0.7329
2024-06-01,E0353,R04,158.4,111.6,21,25.8,0.7043
2024-07-01,E0353,R04,166.4,130.4,17.8,18.3,0.7835
2024-08-01,E0353,R04,142.4,110.3,12.4,19.7,0.7747
2024-09-01,E0353,R04,158.4,115.7,18.6,24.1,0.7306
2024-10-01,E0353,R04,166.4,134.8,19.3,12.3,0.8101
2024-11-01,E0353,R04,166.4,131.4,13,22,0.7896
2024-12-01,E0353,R04,166.4,117.4,20.8,28.2,0.7054
2023-07-01,E0361,R04,158.4,132.2,22,4.2,0.8345
2023-08-01,E0361,R04,158.4,126.6,15.9,15.9,0.7994
2023-09-01,E0361,R04,142.4,100.7,12.7,29,0.7072
2023-10-01,E0361,R04,158.4,119.2,14.1,25.1,0.7522
2023-11-01,E0361,R04,158.4,112.5,11,34.9,0.71
2023-12-01,E0361,R04,166.4,113.9,18,34.5,0.6844
2024-01-01,E0361,R04,150.4,100.4,12.9,37.1,0.6679
2024-02-01,E0361,R04,150.4,96.3,23.6,30.5,0.6402
2024-03-01,E0361,R04,166.4,124.1,17.6,24.7,0.7458
2024-04-01,E0361,R04,158.4,121.9,16.7,19.9,0.7694
2024-05-01,E0361,R04,150.4,109.5,18.7,22.2,0.728
2024-06-01,E0361,R04,158.4,124.8,23.6,10,0.788
2024-07-01,E0361,R04,150.4,124.1,12.1,14.2,0.8254
2024-08-01,E0361,R04,150.4,112.8,15.9,21.7,0.7502
2024-09-01,E0361,R04,166.4,115.2,13.7,37.5,0.6925
2024-10-01,E0361,R04,158.4,120.5,18.7,19.3,0.7607
2024-11-01,E0361,R04,150.4,100.9,15.3,34.2,0.6709
2024-12-01,E0361,R04,158.4,109.1,12.4,36.8,0.689
2025-01-01,E0361,R04,142.4,104.2,14.7,23.5,0.7318
2025-02-01,E0361,R04,150.4,106.3,13.6,30.5,0.7071
2025-03-01,E0361,R04,158.4,111.9,19.3,27.1,0.7066
2025-04-01,E0361,R04,158.4,133.6,17.7,7.1,0.8434
2025-05-01,E0361,R04,158.4,131.3,13.7,13.4,0.829
2025-06-01,E0361,R04,158.4,105.7,19.7,33,0.6675
2025-07-01,E0361,R04,150.4,108.4,14.7,27.3,0.7207
2025-08-01,E0361,R04,142.4,113.3,14.6,14.5,0.7955
2025-09-01,E0361,R04,166.4,119.6,13.3,33.5,0.7187
2025-10-01,E0361,R04,158.4,117.4,20.3,20.7,0.7412
2025-11-01,E0361,R04,158.4,120.7,20.5,17.2,0.762
2025-12-01,E0361,R04,158.4,105,13.1,40.3,0.6631
2026-01-01,E0361,R04,166.4,120.7,17.6,28.1,0.7255
2026-02-01,E0361,R04,166.4,119.3,17.3,29.8,0.717
2026-03-01,E0361,R04,150.4,103.5,14.2,32.6,0.6885
2026-04-01,E0361,R04,150.4,123.2,22,5.2,0.8194
2026-05-01,E0361,R04,166.4,133.4,20.7,12.3,0.8014
2026-06-01,E0361,R04,158.4,115.4,12,31,0.7286
2023-04-01,E0368,R03,158.4,117.3,22.7,18.4,0.7404
2023-05-01,E0368,R03,158.4,128.5,18.4,11.5,0.8115
2023-06-01,E0368,R03,166.4,120,15.6,30.8,0.7212
2023-07-01,E0368,R03,158.4,105.7,11.3,41.4,0.6673
2023-08-01,E0368,R03,158.4,116,15.2,27.2,0.7326
2023-09-01,E0368,R03,150.4,108.1,13.9,28.4,0.7185
2023-10-01,E0368,R03,158.4,117.5,23,17.8,0.742
2023-11-01,E0368,R03,158.4,115.6,17.3,25.5,0.7301
2023-12-01,E0368,R03,158.4,98,17.6,42.8,0.6189
2024-01-01,E0368,R03,158.4,124.2,18.3,15.9,0.784
2024-02-01,E0368,R03,158.4,117,20.5,20.9,0.7386
2024-03-01,E0368,R03,150.4,108.5,14.6,27.3,0.7214
2024-04-01,E0368,R03,158.4,120.1,12.5,25.8,0.758
2024-05-01,E0368,R03,158.4,121.2,19.1,18.1,0.765
2024-06-01,E0368,R03,158.4,118.5,17,22.9,0.7481
2024-07-01,E0368,R03,158.4,125.8,10.3,22.3,0.7939
2024-08-01,E0368,R03,150.4,116.4,14.4,19.6,0.774
2024-09-01,E0368,R03,142.4,98.7,15.3,28.3,0.6932
2024-10-01,E0368,R03,158.4,122.7,16.3,19.5,0.7744
2024-11-01,E0368,R03,150.4,116.9,15.6,17.9,0.7771
2024-12-01,E0368,R03,150.4,113.8,13.9,22.7,0.7566
2025-01-01,E0368,R03,166.4,96.8,19.8,49.8,0.5819
2025-02-01,E0368,R03,150.4,102.5,12.9,34.9,0.6817
2025-03-01,E0368,R03,166.4,123.5,16.4,26.5,0.7423
2025-04-01,E0368,R03,166.4,123.1,15,28.4,0.7396
2025-05-01,E0368,R03,150.4,131.4,15,4,0.8739
2025-06-01,E0368,R03,150.4,117.9,9.8,22.7,0.784
2025-07-01,E0368,R03,166.4,116.2,12.5,37.8,0.6981
2025-08-01,E0368,R03,158.4,123.3,19.5,15.6,0.7784
2025-09-01,E0368,R03,150.4,119.9,7.4,23.1,0.7973
2025-10-01,E0368,R03,166.4,109.5,6.7,50.2,0.6581
2025-11-01,E0368,R03,158.4,130.3,16.7,11.4,0.8226
2025-12-01,E0368,R03,158.4,110,11.4,36.9,0.6946
2026-01-01,E0368,R03,150.4,110.8,12.8,26.9,0.7365
2026-02-01,E0368,R03,150.4,110,9.5,30.9,0.7311
2026-03-01,E0368,R03,158.4,104,17.3,37.2,0.6563
2026-04-01,E0368,R03,142.4,101.8,16.8,23.9,0.7146
2026-05-01,E0368,R03,166.4,129.6,17.1,19.7,0.7787
2026-06-01,E0368,R03,166.4,120.9,16.6,28.9,0.7266
2023-08-01,E0371,R01,142.4,122.2,17.2,3,0.8581
2023-09-01,E0371,R01,166.4,120.9,13.5,32,0.7263
2023-10-01,E0371,R01,150.4,121.2,14.1,15.1,0.8058
2023-11-01,E0371,R01,150.4,120.6,17.6,12.2,0.8018
2023-12-01,E0371,R01,158.4,122.1,10.8,25.5,0.7711
2024-01-01,E0371,R01,166.4,121,12.4,32.9,0.7274
2024-02-01,E0371,R01,158.4,111.2,16.7,30.5,0.7022
2024-03-01,E0371,R01,166.4,128,15.5,22.9,0.7691
2024-04-01,E0371,R01,150.4,111.7,13.9,24.8,0.7429
2024-05-01,E0371,R01,166.4,120.6,18.7,27.1,0.7247
2024-06-01,E0371,R01,150.4,124.4,7.7,18.4,0.827
2024-07-01,E0371,R01,158.4,111.2,15.8,31.4,0.7022
2024-08-01,E0371,R01,166.4,128.4,11.3,26.7,0.7717
2024-09-01,E0371,R01,158.4,122.6,17,18.9,0.7739
2024-10-01,E0371,R01,158.4,110,19.8,28.6,0.6945
2024-11-01,E0371,R01,158.4,118.4,18.2,21.8,0.7473
2024-12-01,E0371,R01,158.4,113.4,13.5,31.5,0.716
2025-01-01,E0371,R01,150.4,112.7,13.7,24,0.7496
2025-02-01,E0371,R01,158.4,116.9,15.8,25.7,0.738
2025-03-01,E0371,R01,166.4,125.2,15.8,25.4,0.7521
2025-04-01,E0371,R01,158.4,113.3,16.9,28.2,0.7153
2025-05-01,E0371,R01,150.4,115.9,16.9,17.5,0.7708
2025-06-01,E0371,R01,158.4,122.1,16.1,20.1,0.7711
2025-07-01,E0371,R01,166.4,126.2,14.2,25.9,0.7586
2025-08-01,E0371,R01,166.4,120,9.4,37,0.7211
2025-09-01,E0371,R01,166.4,141.2,8,17.2,0.8486
2025-10-01,E0371,R01,166.4,121.5,9.8,35.1,0.7301
2025-11-01,E0371,R01,150.4,116.8,10.8,22.8,0.7766
2025-12-01,E0371,R01,158.4,126.4,11,21,0.7981
2026-01-01,E0371,R01,166.4,125.3,18.8,22.3,0.7533
2026-02-01,E0371,R01,166.4,115.3,19,32.1,0.6927
2026-03-01,E0371,R01,166.4,130,17.6,18.9,0.7811
2026-04-01,E0371,R01,158.4,108,17.3,33.1,0.6815
2026-05-01,E0371,R01,166.4,145.4,17.7,3.3,0.8735
2026-06-01,E0371,R01,150.4,135.4,10.5,4.5,0.9
2023-08-01,E0380,R02,142.4,107.6,15.1,19.7,0.7556
2023-09-01,E0380,R02,158.4,122.5,20.2,15.7,0.7736
