gl_row_id,month_start,account_id,department_id,region_id,customer_id,project_id,business_line,amount_usd,source_system,entry_type
GL0007556,2023-11-01,A4000,D00,R03,C0227,,Subscription,13644.68,Subscription Billing,Revenue Recognition
GL0007557,2023-12-01,A4000,D00,R03,C0227,,Subscription,13644.68,Subscription Billing,Revenue Recognition
GL0007558,2024-01-01,A4000,D00,R03,C0227,,Subscription,13644.68,Subscription Billing,Revenue Recognition
GL0007559,2024-02-01,A4000,D00,R03,C0227,,Subscription,13644.68,Subscription Billing,Revenue Recognition
GL0007560,2024-03-01,A4000,D00,R03,C0227,,Subscription,14114.74,Subscription Billing,Revenue Recognition
GL0007561,2024-04-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007562,2024-05-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007563,2024-06-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007564,2024-07-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007565,2024-08-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007566,2024-09-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007567,2024-10-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007568,2024-11-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007569,2024-12-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007570,2025-01-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007571,2025-02-01,A4000,D00,R03,C0227,,Subscription,14584.81,Subscription Billing,Revenue Recognition
GL0007572,2025-03-01,A4000,D00,R03,C0227,,Subscription,15172.19,Subscription Billing,Revenue Recognition
GL0007573,2025-04-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007574,2025-05-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007575,2025-06-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007576,2025-07-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007577,2025-08-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007578,2025-09-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007579,2025-10-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007580,2025-11-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007581,2025-12-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007582,2026-01-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007583,2026-02-01,A4000,D00,R03,C0227,,Subscription,15759.56,Subscription Billing,Revenue Recognition
GL0007584,2026-03-01,A4000,D00,R03,C0227,,Subscription,15995.95,Subscription Billing,Revenue Recognition
GL0007585,2026-04-01,A4000,D00,R03,C0227,,Subscription,16232.34,Subscription Billing,Revenue Recognition
GL0007586,2026-05-01,A4000,D00,R03,C0227,,Subscription,16232.34,Subscription Billing,Revenue Recognition
GL0007587,2026-06-01,A4000,D00,R03,C0227,,Subscription,16232.34,Subscription Billing,Revenue Recognition
GL0007588,2023-01-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007589,2023-02-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007590,2023-03-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007591,2023-04-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007592,2023-05-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007593,2023-06-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007594,2023-07-01,A4000,D00,R01,C0228,,Subscription,14648.92,Subscription Billing,Revenue Recognition
GL0007595,2023-08-01,A4000,D00,R01,C0228,,Subscription,15434.68,Subscription Billing,Revenue Recognition
GL0007596,2023-09-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007597,2023-10-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007598,2023-11-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007599,2023-12-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007600,2024-01-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007601,2024-02-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007602,2024-03-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007603,2024-04-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007604,2024-05-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007605,2024-06-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007606,2024-07-01,A4000,D00,R01,C0228,,Subscription,16220.43,Subscription Billing,Revenue Recognition
GL0007607,2024-08-01,A4000,D00,R01,C0228,,Subscription,16463.74,Subscription Billing,Revenue Recognition
GL0007608,2024-09-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007609,2024-10-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007610,2024-11-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007611,2024-12-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007612,2025-01-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007613,2025-02-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007614,2025-03-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007615,2025-04-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007616,2025-05-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007617,2025-06-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007618,2025-07-01,A4000,D00,R01,C0228,,Subscription,16707.04,Subscription Billing,Revenue Recognition
GL0007619,2025-08-01,A4000,D00,R01,C0228,,Subscription,16957.65,Subscription Billing,Revenue Recognition
GL0007620,2025-09-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007621,2025-10-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007622,2025-11-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007623,2025-12-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007624,2026-01-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007625,2026-02-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007626,2026-03-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007627,2026-04-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007628,2026-05-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007629,2026-06-01,A4000,D00,R01,C0228,,Subscription,17208.25,Subscription Billing,Revenue Recognition
GL0007630,2023-01-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007631,2023-02-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007632,2023-03-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007633,2023-04-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007634,2023-05-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007635,2023-06-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007636,2023-07-01,A4000,D00,R03,C0229,,Subscription,93466.17,Subscription Billing,Revenue Recognition
GL0007637,2023-08-01,A4000,D00,R03,C0229,,Subscription,94868.16,Subscription Billing,Revenue Recognition
GL0007638,2023-09-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007639,2023-10-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007640,2023-11-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007641,2023-12-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007642,2024-01-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007643,2024-02-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007644,2024-03-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007645,2024-04-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007646,2024-05-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007647,2024-06-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007648,2024-07-01,A4000,D00,R03,C0229,,Subscription,96270.15,Subscription Billing,Revenue Recognition
GL0007649,2024-08-01,A4000,D00,R03,C0229,,Subscription,102936.67,Subscription Billing,Revenue Recognition
GL0007650,2024-09-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007651,2024-10-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007652,2024-11-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007653,2024-12-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007654,2025-01-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007655,2025-02-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007656,2025-03-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007657,2025-04-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007658,2025-05-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007659,2025-06-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007660,2025-07-01,A4000,D00,R03,C0229,,Subscription,109603.19,Subscription Billing,Revenue Recognition
GL0007661,2025-08-01,A4000,D00,R03,C0229,,Subscription,118297,Subscription Billing,Revenue Recognition
GL0007662,2025-09-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007663,2025-10-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007664,2025-11-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007665,2025-12-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007666,2026-01-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007667,2026-02-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007668,2026-03-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007669,2026-04-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007670,2026-05-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007671,2026-06-01,A4000,D00,R03,C0229,,Subscription,126990.8,Subscription Billing,Revenue Recognition
GL0007672,2023-01-01,A4000,D00,R03,C0230,,Subscription,11795.23,Subscription Billing,Revenue Recognition
GL0007673,2023-02-01,A4000,D00,R03,C0230,,Subscription,11795.23,Subscription Billing,Revenue Recognition
GL0007674,2023-03-01,A4000,D00,R03,C0230,,Subscription,11795.23,Subscription Billing,Revenue Recognition
GL0007675,2023-04-01,A4000,D00,R03,C0230,,Subscription,11795.23,Subscription Billing,Revenue Recognition
GL0007676,2023-05-01,A4000,D00,R03,C0230,,Subscription,11795.23,Subscription Billing,Revenue Recognition
GL0007677,2023-06-01,A4000,D00,R03,C0230,,Subscription,11972.16,Subscription Billing,Revenue Recognition
GL0007678,2023-07-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007679,2023-08-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007680,2023-09-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007681,2023-10-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007682,2023-11-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007683,2023-12-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007684,2024-01-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007685,2024-02-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007686,2024-03-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007687,2024-04-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007688,2024-05-01,A4000,D00,R03,C0230,,Subscription,12149.09,Subscription Billing,Revenue Recognition
GL0007689,2024-06-01,A4000,D00,R03,C0230,,Subscription,12609.11,Subscription Billing,Revenue Recognition
GL0007690,2024-07-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007691,2024-08-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007692,2024-09-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007693,2024-10-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007694,2024-11-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007695,2024-12-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007696,2025-01-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007697,2025-02-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007698,2025-03-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007699,2025-04-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007700,2025-05-01,A4000,D00,R03,C0230,,Subscription,13069.12,Subscription Billing,Revenue Recognition
GL0007701,2025-06-01,A4000,D00,R03,C0230,,Subscription,13448.46,Subscription Billing,Revenue Recognition
GL0007702,2025-07-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007703,2025-08-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007704,2025-09-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007705,2025-10-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007706,2025-11-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007707,2025-12-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007708,2026-01-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007709,2026-02-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007710,2026-03-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007711,2026-04-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007712,2026-05-01,A4000,D00,R03,C0230,,Subscription,13827.8,Subscription Billing,Revenue Recognition
GL0007713,2026-06-01,A4000,D00,R03,C0230,,Subscription,14372.74,Subscription Billing,Revenue Recognition
GL0007714,2023-06-01,A4000,D00,R03,C0231,,Subscription,12431.77,Subscription Billing,Revenue Recognition
GL0007715,2023-07-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007716,2023-08-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007717,2023-09-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007718,2023-10-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007719,2023-11-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007720,2023-12-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007721,2024-01-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007722,2024-02-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007723,2024-03-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007724,2024-04-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007725,2024-05-01,A4000,D00,R03,C0231,,Subscription,24863.54,Subscription Billing,Revenue Recognition
GL0007726,2024-06-01,A4000,D00,R03,C0231,,Subscription,25236.5,Subscription Billing,Revenue Recognition
GL0007727,2024-07-01,A4000,D00,R03,C0231,,Subscription,25609.45,Subscription Billing,Revenue Recognition
GL0007728,2024-08-01,A4000,D00,R03,C0231,,Subscription,25609.45,Subscription Billing,Revenue Recognition
GL0007729,2024-09-01,A4000,D00,R03,C0231,,Subscription,25609.45,Subscription Billing,Revenue Recognition
GL0007730,2024-10-01,A4000,D00,R03,C0231,,Subscription,25609.45,Subscription Billing,Revenue Recognition
GL0007731,2024-11-01,A4000,D00,R03,C0231,,Subscription,25609.45,Subscription Billing,Revenue Recognition
GL0007732,2024-12-01,A4000,D00,R03,C0231,,Subscription,25609.45,Subscription Billing,Revenue Recognition
