month_start,customer_id,customer_name,segment,industry,region_name,subscription_revenue_usd,services_revenue_usd,total_revenue_usd,ending_arr_usd
2023-05-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3294.64,2626.38,5921.02,39535.68
2023-05-01,C0273,"Frontier Education 273",Enterprise,Energy,"US East",52150.92,0.0,52150.92,655841.76
2023-05-01,C0274,"Evergreen Education 274",SMB,Manufacturing,"US East",3317.63,0.0,3317.63,39811.56
2023-05-01,C0275,"Silverline Health 275",Mid-Market,"Financial Services","US East",11727.07,0.0,11727.07,140724.84
2023-05-01,C0276,"Highland Technology 276",SMB,"Business Services","US East",4021.92,4095.44,8117.36,48263.04
2023-05-01,C0279,"Vantage Mobility 279",SMB,"Business Services","US East",1203.16,0.0,1203.16,28875.84
2023-05-01,C0287,"Westbridge Technology 287",Enterprise,"Retail and E-commerce","US East",72105.15,0.0,72105.15,915973.92
2023-05-01,C0291,"Harbor Media 291",Enterprise,Energy,"US East",54064.68,0.0,54064.68,689583.84
2023-05-01,C0294,"Nova Logistics 294",Enterprise,Technology,"US East",64415.71,0.0,64415.71,772988.52
2023-05-01,C0295,"Beacon Technology 295",Enterprise,Manufacturing,"US East",71808.23,0.0,71808.23,861698.76
2023-05-01,C0297,"Frontier Health 297",Mid-Market,Technology,"US East",16228.68,37106.62,53335.3,194744.16
2023-06-01,C0001,"BrightPath Insurance 001",Enterprise,"Business Services","US East",141688.89,0.0,141688.89,1700266.68
2023-06-01,C0002,"Crescent Health 002",Mid-Market,Healthcare,"US East",5968.88,0.0,5968.88,71626.56
2023-06-01,C0004,"Lakeview Education 004",Enterprise,Manufacturing,"US East",38764.55,86756.09,125520.64,465174.6
2023-06-01,C0014,"Meridian Technology 014",SMB,"Business Services","US East",2497.69,50398.85,52896.54,29972.28
2023-06-01,C0015,"Highland Manufacturing 015",SMB,Healthcare,"US East",2499.52,17878.62,20378.14,29994.24
2023-06-01,C0024,"Northstar Technology 024",Mid-Market,Energy,"US East",9398.32,0.0,9398.32,112779.84
2023-06-01,C0026,"Northstar Energy 026",SMB,Logistics,"US East",5698.99,0.0,5698.99,68387.88
2023-06-01,C0028,"Northstar Technology 028",Enterprise,Healthcare,"US East",40823.04,0.0,40823.04,489876.48
2023-06-01,C0030,"Lakeview Health 030",Enterprise,Manufacturing,"US East",100331.75,0.0,100331.75,1203981.0
2023-06-01,C0036,"Redwood Education 036",Enterprise,Technology,"US East",114591.04,0.0,114591.04,1375092.48
2023-06-01,C0037,"Highland Insurance 037",Enterprise,Energy,"US East",119672.81,90739.05,210411.86,1436073.72
2023-06-01,C0054,"Cedar Technology 054",Mid-Market,"Financial Services","US East",5673.88,0.0,5673.88,68086.56
2023-06-01,C0062,"BluePeak Media 062",SMB,Healthcare,"US East",4274.51,0.0,4274.51,51294.12
2023-06-01,C0080,"Beacon Technology 080",Enterprise,Logistics,"US East",74514.49,0.0,74514.49,894173.88
2023-06-01,C0083,"Crescent Mobility 083",SMB,Manufacturing,"US East",3830.27,0.0,3830.27,45963.24
2023-06-01,C0086,"Crescent Manufacturing 086",Mid-Market,Healthcare,"US East",15098.96,0.0,15098.96,181187.52
2023-06-01,C0097,"Westbridge Insurance 097",Mid-Market,"Financial Services","US East",16801.21,56046.46,72847.67,204594.0
2023-06-01,C0104,"Crescent Insurance 104",SMB,Logistics,"US East",3785.25,0.0,3785.25,45423.0
2023-06-01,C0106,"Highland Manufacturing 106",Enterprise,"Retail and E-commerce","US East",81843.66,0.0,81843.66,982123.92
2023-06-01,C0111,"Beacon Manufacturing 111",SMB,"Retail and E-commerce","US East",1506.09,0.0,1506.09,18073.08
2023-06-01,C0112,"Highland Health 112",Mid-Market,Technology,"US East",38567.49,0.0,38567.49,462809.88
2023-06-01,C0113,"Clearwater Insurance 113",SMB,"Business Services","US East",1569.67,6516.17,8085.84,18836.04
2023-06-01,C0127,"BluePeak Education 127",Mid-Market,Energy,"US East",16142.99,0.0,16142.99,193715.88
2023-06-01,C0130,"Frontier Health 130",Enterprise,Technology,"US East",52139.38,0.0,52139.38,625672.56
2023-06-01,C0131,"Highland Financial 131",SMB,Healthcare,"US East",2611.07,0.0,2611.07,31332.84
2023-06-01,C0143,"BrightPath Mobility 143",SMB,Logistics,"US East",4589.73,0.0,4589.73,55076.76
2023-06-01,C0153,"Meridian Logistics 153",SMB,"Business Services","US East",6070.82,0.0,6070.82,72849.84
2023-06-01,C0156,"Evergreen Energy 156",Mid-Market,Logistics,"US East",37491.33,0.0,37491.33,449895.96
2023-06-01,C0164,"Meridian Foods 164",Mid-Market,Manufacturing,"US East",17832.77,0.0,17832.77,213993.24
2023-06-01,C0169,"Silverline Education 169",Enterprise,Manufacturing,"US East",81823.21,0.0,81823.21,981878.52
2023-06-01,C0170,"Ironwood Foods 170",Enterprise,Logistics,"US East",40812.32,0.0,40812.32,489747.84
2023-06-01,C0171,"Stonegate Health 171",Mid-Market,"Financial Services","US East",15466.13,0.0,15466.13,185593.56
2023-06-01,C0183,"Clearwater Education 183",SMB,Manufacturing,"US East",2219.94,0.0,2219.94,26639.28
2023-06-01,C0186,"Atlas Technology 186",Enterprise,"Business Services","US East",55270.28,0.0,55270.28,663243.36
2023-06-01,C0193,"Atlas Media 193",Mid-Market,Manufacturing,"US East",8861.33,0.0,8861.33,106335.96
2023-06-01,C0203,"Cedar Health 203",Mid-Market,"Business Services","US East",13904.89,70995.97,84900.86,166858.68
2023-06-01,C0205,"Meridian Retail 205",Mid-Market,Manufacturing,"US East",9824.33,0.0,9824.33,117891.96
2023-06-01,C0222,"Silverline Retail 222",Mid-Market,"Retail and E-commerce","US East",6650.13,0.0,6650.13,159603.12
2023-06-01,C0227,"Crescent Media 227",Mid-Market,Energy,"US East",13644.68,0.0,13644.68,163736.16
2023-06-01,C0229,"Meridian Retail 229",Enterprise,Logistics,"US East",93466.17,0.0,93466.17,1121594.04
2023-06-01,C0230,"Summit Retail 230",Mid-Market,Energy,"US East",11972.16,0.0,11972.16,145789.08
2023-06-01,C0231,"Highland Retail 231",Mid-Market,Manufacturing,"US East",12431.77,0.0,12431.77,298362.48
2023-06-01,C0244,"Ironwood Mobility 244",SMB,Energy,"US East",3486.49,25274.1,28760.59,41837.88
2023-06-01,C0259,"Clearwater Retail 259",Mid-Market,"Financial Services","US East",15679.08,0.0,15679.08,188148.96
2023-06-01,C0260,"Keystone Mobility 260",Mid-Market,Energy,"US East",14283.39,0.0,14283.39,171400.68
2023-06-01,C0265,"Frontier Retail 265",Enterprise,Manufacturing,"US East",76191.57,0.0,76191.57,914298.84
2023-06-01,C0266,"Pioneer Financial 266",Enterprise,Energy,"US East",50997.86,170373.12,221370.98,611974.32
2023-06-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3294.64,3071.66,6366.3,39535.68
2023-06-01,C0273,"Frontier Education 273",Enterprise,Energy,"US East",54653.48,0.0,54653.48,655841.76
2023-06-01,C0274,"Evergreen Education 274",SMB,Manufacturing,"US East",3317.63,0.0,3317.63,39811.56
2023-06-01,C0275,"Silverline Health 275",Mid-Market,"Financial Services","US East",11727.07,0.0,11727.07,140724.84
2023-06-01,C0276,"Highland Technology 276",SMB,"Business Services","US East",4021.92,3984.83,8006.75,48263.04
2023-06-01,C0279,"Vantage Mobility 279",SMB,"Business Services","US East",2406.32,0.0,2406.32,28875.84
2023-06-01,C0287,"Westbridge Technology 287",Enterprise,"Retail and E-commerce","US East",76331.16,0.0,76331.16,915973.92
2023-06-01,C0291,"Harbor Media 291",Enterprise,Energy,"US East",57465.32,0.0,57465.32,689583.84
2023-06-01,C0294,"Nova Logistics 294",Enterprise,Technology,"US East",64415.71,0.0,64415.71,772988.52
2023-06-01,C0295,"Beacon Technology 295",Enterprise,Manufacturing,"US East",71808.23,0.0,71808.23,861698.76
2023-06-01,C0297,"Frontier Health 297",Mid-Market,Technology,"US East",16228.68,0.0,16228.68,194744.16
2023-07-01,C0001,"BrightPath Insurance 001",Enterprise,"Business Services","US East",141688.89,0.0,141688.89,1700266.68
2023-07-01,C0002,"Crescent Health 002",Mid-Market,Healthcare,"US East",5968.88,0.0,5968.88,71626.56
2023-07-01,C0004,"Lakeview Education 004",Enterprise,Manufacturing,"US East",38764.55,92735.57,131500.12,465174.6
2023-07-01,C0014,"Meridian Technology 014",SMB,"Business Services","US East",2497.69,53008.07,55505.76,29972.28
2023-07-01,C0015,"Highland Manufacturing 015",SMB,Healthcare,"US East",2499.52,0.0,2499.52,29994.24
2023-07-01,C0024,"Northstar Technology 024",Mid-Market,Energy,"US East",9398.32,0.0,9398.32,112779.84
2023-07-01,C0026,"Northstar Energy 026",SMB,Logistics,"US East",5698.99,0.0,5698.99,68387.88
2023-07-01,C0028,"Northstar Technology 028",Enterprise,Healthcare,"US East",40823.04,0.0,40823.04,489876.48
2023-07-01,C0030,"Lakeview Health 030",Enterprise,Manufacturing,"US East",100331.75,0.0,100331.75,1203981.0
2023-07-01,C0036,"Redwood Education 036",Enterprise,Technology,"US East",114591.04,0.0,114591.04,1375092.48
2023-07-01,C0037,"Highland Insurance 037",Enterprise,Energy,"US East",119672.81,91631.47,211304.28,1436073.72
2023-07-01,C0054,"Cedar Technology 054",Mid-Market,"Financial Services","US East",5673.88,0.0,5673.88,68086.56
2023-07-01,C0062,"BluePeak Media 062",SMB,Healthcare,"US East",4274.51,0.0,4274.51,51294.12
2023-07-01,C0080,"Beacon Technology 080",Enterprise,Logistics,"US East",77751.2,0.0,77751.2,971855.04
2023-07-01,C0083,"Crescent Mobility 083",SMB,Manufacturing,"US East",3830.27,0.0,3830.27,45963.24
2023-07-01,C0086,"Crescent Manufacturing 086",Mid-Market,Healthcare,"US East",15098.96,0.0,15098.96,181187.52
2023-07-01,C0097,"Westbridge Insurance 097",Mid-Market,"Financial Services","US East",17049.5,32447.95,49497.45,204594.0
2023-07-01,C0104,"Crescent Insurance 104",SMB,Logistics,"US East",3785.25,0.0,3785.25,45423.0
2023-07-01,C0106,"Highland Manufacturing 106",Enterprise,"Retail and E-commerce","US East",81843.66,0.0,81843.66,982123.92
2023-07-01,C0111,"Beacon Manufacturing 111",SMB,"Retail and E-commerce","US East",1506.09,0.0,1506.09,18073.08
2023-07-01,C0112,"Highland Health 112",Mid-Market,Technology,"US East",38567.49,0.0,38567.49,462809.88
2023-07-01,C0113,"Clearwater Insurance 113",SMB,"Business Services","US East",1569.67,5675.74,7245.41,18836.04
2023-07-01,C0127,"BluePeak Education 127",Mid-Market,Energy,"US East",16142.99,0.0,16142.99,193715.88
2023-07-01,C0130,"Frontier Health 130",Enterprise,Technology,"US East",52139.38,0.0,52139.38,625672.56
2023-07-01,C0131,"Highland Financial 131",SMB,Healthcare,"US East",2611.07,0.0,2611.07,31332.84
2023-07-01,C0143,"BrightPath Mobility 143",SMB,Logistics,"US East",4589.73,0.0,4589.73,55076.76
2023-07-01,C0153,"Meridian Logistics 153",SMB,"Business Services","US East",6070.82,0.0,6070.82,72849.84
2023-07-01,C0156,"Evergreen Energy 156",Mid-Market,Logistics,"US East",37491.33,0.0,37491.33,449895.96
2023-07-01,C0164,"Meridian Foods 164",Mid-Market,Manufacturing,"US East",17832.77,0.0,17832.77,213993.24
2023-07-01,C0169,"Silverline Education 169",Enterprise,Manufacturing,"US East",81823.21,0.0,81823.21,981878.52
2023-07-01,C0170,"Ironwood Foods 170",Enterprise,Logistics,"US East",40812.32,0.0,40812.32,489747.84
2023-07-01,C0171,"Stonegate Health 171",Mid-Market,"Financial Services","US East",15466.13,0.0,15466.13,185593.56
2023-07-01,C0183,"Clearwater Education 183",SMB,Manufacturing,"US East",2307.19,0.0,2307.19,28733.28
2023-07-01,C0186,"Atlas Technology 186",Enterprise,"Business Services","US East",55270.28,0.0,55270.28,663243.36
2023-07-01,C0193,"Atlas Media 193",Mid-Market,Manufacturing,"US East",8861.33,0.0,8861.33,106335.96
2023-07-01,C0203,"Cedar Health 203",Mid-Market,"Business Services","US East",13904.89,0.0,13904.89,166858.68
2023-07-01,C0205,"Meridian Retail 205",Mid-Market,Manufacturing,"US East",9971.7,0.0,9971.7,121428.72
2023-07-01,C0222,"Silverline Retail 222",Mid-Market,"Retail and E-commerce","US East",13300.26,0.0,13300.26,159603.12
2023-07-01,C0227,"Crescent Media 227",Mid-Market,Energy,"US East",13644.68,0.0,13644.68,163736.16
2023-07-01,C0229,"Meridian Retail 229",Enterprise,Logistics,"US East",93466.17,0.0,93466.17,1121594.04
2023-07-01,C0230,"Summit Retail 230",Mid-Market,Energy,"US East",12149.09,0.0,12149.09,145789.08
2023-07-01,C0231,"Highland Retail 231",Mid-Market,Manufacturing,"US East",24863.54,0.0,24863.54,298362.48
2023-07-01,C0238,"BluePeak Logistics 238",Mid-Market,Manufacturing,"US East",8889.79,0.0,8889.79,213355.08
2023-07-01,C0244,"Ironwood Mobility 244",SMB,Energy,"US East",3486.49,24251.31,27737.8,41837.88
2023-07-01,C0259,"Clearwater Retail 259",Mid-Market,"Financial Services","US East",15679.08,0.0,15679.08,188148.96
2023-07-01,C0260,"Keystone Mobility 260",Mid-Market,Energy,"US East",14283.39,0.0,14283.39,171400.68
2023-07-01,C0265,"Frontier Retail 265",Enterprise,Manufacturing,"US East",76191.57,0.0,76191.57,914298.84
2023-07-01,C0266,"Pioneer Financial 266",Enterprise,Energy,"US East",50997.86,57487.7,108485.56,611974.32
2023-07-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3487.76,2819.33,6307.09,44170.68
2023-07-01,C0273,"Frontier Education 273",Enterprise,Energy,"US East",54653.48,0.0,54653.48,655841.76
2023-07-01,C0274,"Evergreen Education 274",SMB,Manufacturing,"US East",3454.35,0.0,3454.35,43092.84
2023-07-01,C0275,"Silverline Health 275",Mid-Market,"Financial Services","US East",11727.07,0.0,11727.07,140724.84
2023-07-01,C0276,"Highland Technology 276",SMB,"Business Services","US East",4021.92,3721.23,7743.15,48263.04
2023-07-01,C0279,"Vantage Mobility 279",SMB,"Business Services","US East",2406.32,0.0,2406.32,28875.84
2023-07-01,C0287,"Westbridge Technology 287",Enterprise,"Retail and E-commerce","US East",76331.16,0.0,76331.16,915973.92
2023-07-01,C0291,"Harbor Media 291",Enterprise,Energy,"US East",57465.32,0.0,57465.32,689583.84
2023-07-01,C0294,"Nova Logistics 294",Enterprise,Technology,"US East",64415.71,67439.57,131855.28,772988.52
2023-07-01,C0295,"Beacon Technology 295",Enterprise,Manufacturing,"US East",71808.23,0.0,71808.23,861698.76
2023-07-01,C0297,"Frontier Health 297",Mid-Market,Technology,"US East",16763.44,0.0,16763.44,207578.4
2023-08-01,C0001,"BrightPath Insurance 001",Enterprise,"Business Services","US East",141688.89,0.0,141688.89,1700266.68
2023-08-01,C0002,"Crescent Health 002",Mid-Market,Healthcare,"US East",5968.88,0.0,5968.88,71626.56
2023-08-01,C0004,"Lakeview Education 004",Enterprise,Manufacturing,"US East",38764.55,87108.46,125873.01,465174.6
2023-08-01,C0014,"Meridian Technology 014",SMB,"Business Services","US East",2497.69,50343.61,52841.3,29972.28
2023-08-01,C0015,"Highland Manufacturing 015",SMB,Healthcare,"US East",2499.52,0.0,2499.52,29994.24
2023-08-01,C0024,"Northstar Technology 024",Mid-Market,Energy,"US East",9398.32,0.0,9398.32,112779.84
2023-08-01,C0026,"Northstar Energy 026",SMB,Logistics,"US East",5698.99,0.0,5698.99,68387.88
2023-08-01,C0028,"Northstar Technology 028",Enterprise,Healthcare,"US East",40823.04,0.0,40823.04,489876.48
2023-08-01,C0030,"Lakeview Health 030",Enterprise,Manufacturing,"US East",100331.75,0.0,100331.75,1203981.0
2023-08-01,C0034,"Westbridge Energy 034",Mid-Market,Manufacturing,"US East",4346.71,0.0,4346.71,104321.16
2023-08-01,C0036,"Redwood Education 036",Enterprise,Technology,"US East",114591.04,0.0,114591.04,1375092.48
2023-08-01,C0037,"Highland Insurance 037",Enterprise,Energy,"US East",119672.81,50007.11,169679.92,1436073.72
2023-08-01,C0038,"Ironwood Logistics 038",Mid-Market,Energy,"US East",4783.73,0.0,4783.73,114809.4
2023-08-01,C0054,"Cedar Technology 054",Mid-Market,"Financial Services","US East",5673.88,0.0,5673.88,68086.56
2023-08-01,C0062,"BluePeak Media 062",SMB,Healthcare,"US East",4274.51,0.0,4274.51,51294.12
2023-08-01,C0080,"Beacon Technology 080",Enterprise,Logistics,"US East",80987.92,0.0,80987.92,971855.04
2023-08-01,C0083,"Crescent Mobility 083",SMB,Manufacturing,"US East",3830.27,0.0,3830.27,45963.24
2023-08-01,C0086,"Crescent Manufacturing 086",Mid-Market,Healthcare,"US East",15098.96,0.0,15098.96,181187.52
2023-08-01,C0097,"Westbridge Insurance 097",Mid-Market,"Financial Services","US East",17049.5,0.0,17049.5,204594.0
2023-08-01,C0104,"Crescent Insurance 104",SMB,Logistics,"US East",3785.25,0.0,3785.25,45423.0
2023-08-01,C0106,"Highland Manufacturing 106",Enterprise,"Retail and E-commerce","US East",81843.66,0.0,81843.66,982123.92
2023-08-01,C0111,"Beacon Manufacturing 111",SMB,"Retail and E-commerce","US East",753.04,0.0,753.04,0.0
2023-08-01,C0112,"Highland Health 112",Mid-Market,Technology,"US East",39866.7,0.0,39866.7,493990.8
2023-08-01,C0113,"Clearwater Insurance 113",SMB,"Business Services","US East",1569.67,6494.56,8064.23,18836.04
2023-08-01,C0127,"BluePeak Education 127",Mid-Market,Energy,"US East",16142.99,0.0,16142.99,193715.88
2023-08-01,C0130,"Frontier Health 130",Enterprise,Technology,"US East",52139.38,0.0,52139.38,625672.56
2023-08-01,C0131,"Highland Financial 131",SMB,Healthcare,"US East",2611.07,0.0,2611.07,31332.84
2023-08-01,C0143,"BrightPath Mobility 143",SMB,Logistics,"US East",4589.73,0.0,4589.73,55076.76
2023-08-01,C0153,"Meridian Logistics 153",SMB,"Business Services","US East",6070.82,0.0,6070.82,72849.84
2023-08-01,C0156,"Evergreen Energy 156",Mid-Market,Logistics,"US East",37491.33,0.0,37491.33,449895.96
2023-08-01,C0164,"Meridian Foods 164",Mid-Market,Manufacturing,"US East",17832.77,0.0,17832.77,213993.24
2023-08-01,C0169,"Silverline Education 169",Enterprise,Manufacturing,"US East",81823.21,0.0,81823.21,981878.52
2023-08-01,C0170,"Ironwood Foods 170",Enterprise,Logistics,"US East",40812.32,0.0,40812.32,489747.84
2023-08-01,C0171,"Stonegate Health 171",Mid-Market,"Financial Services","US East",15466.13,0.0,15466.13,185593.56
2023-08-01,C0183,"Clearwater Education 183",SMB,Manufacturing,"US East",2394.44,0.0,2394.44,28733.28
2023-08-01,C0186,"Atlas Technology 186",Enterprise,"Business Services","US East",55270.28,0.0,55270.28,663243.36
2023-08-01,C0193,"Atlas Media 193",Mid-Market,Manufacturing,"US East",8861.33,0.0,8861.33,106335.96
2023-08-01,C0203,"Cedar Health 203",Mid-Market,"Business Services","US East",13904.89,0.0,13904.89,166858.68
2023-08-01,C0205,"Meridian Retail 205",Mid-Market,Manufacturing,"US East",10119.06,0.0,10119.06,121428.72
2023-08-01,C0222,"Silverline Retail 222",Mid-Market,"Retail and E-commerce","US East",13300.26,0.0,13300.26,159603.12
2023-08-01,C0227,"Crescent Media 227",Mid-Market,Energy,"US East",13644.68,0.0,13644.68,163736.16
2023-08-01,C0229,"Meridian Retail 229",Enterprise,Logistics,"US East",94868.16,0.0,94868.16,1155241.8
2023-08-01,C0230,"Summit Retail 230",Mid-Market,Energy,"US East",12149.09,0.0,12149.09,145789.08
2023-08-01,C0231,"Highland Retail 231",Mid-Market,Manufacturing,"US East",24863.54,0.0,24863.54,298362.48
2023-08-01,C0238,"BluePeak Logistics 238",Mid-Market,Manufacturing,"US East",17779.59,0.0,17779.59,213355.08
2023-08-01,C0244,"Ironwood Mobility 244",SMB,Energy,"US East",3486.49,24309.01,27795.5,41837.88
2023-08-01,C0259,"Clearwater Retail 259",Mid-Market,"Financial Services","US East",15679.08,0.0,15679.08,188148.96
2023-08-01,C0260,"Keystone Mobility 260",Mid-Market,Energy,"US East",14283.39,0.0,14283.39,171400.68
2023-08-01,C0265,"Frontier Retail 265",Enterprise,Manufacturing,"US East",76191.57,0.0,76191.57,914298.84
2023-08-01,C0266,"Pioneer Financial 266",Enterprise,Energy,"US East",50997.86,0.0,50997.86,611974.32
2023-08-01,C0267,"Evergreen Foods 267",SMB,Healthcare,"US East",3680.89,3066.85,6747.74,44170.68
2023-08-01,C0273,"Frontier Education 273",Enterprise,Energy,"US East",54653.48,0.0,54653.48,655841.76
2023-08-01,C0274,"Evergreen Education 274",SMB,Manufacturing,"US East",3591.07,0.0,3591.07,43092.84
2023-08-01,C0275,"Silverline Health 275",Mid-Market,"Financial Services","US East",11727.07,0.0,11727.07,140724.84
2023-08-01,C0276,"Highland Technology 276",SMB,"Business Services","US East",4021.92,3891.97,7913.89,48263.04
